track_name,artist(s)_name,artist_count,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,genre,genre_category,pos,neg,neu,compound,sentiment_label,popularity_score,scaled_bpm,scaled_danceability,scaled_instrumentalness,scaled_energy
Better Than Revenge (Taylor's Version),Taylor Swift,0.6931471805599453,4.465908118654584,2.4849066497880004,17.2280832283421,1.3862943611198906,3.5263605246161616,1.3862943611198906,0.0,0.6931471805599453,146,Minor,50,67,89,0.0,0,2.995732273553991,2.19722457733622,[],,0.205,0.058,0.737,0.9894,happy,2.180220100065962,6.170212765957447,4.328767123287671,1.0,9.181818181818182
Shut up My Moms Calling,Hotel Ugly,0.6931471805599453,7.489412083508719,2.70805020110221,19.819735377902447,0.6931471805599453,3.9318256327243257,2.995732273553991,0.0,2.995732273553991,139,Minor,48,37,41,3.49650756146648,0,2.3978952727983707,2.3978952727983707,[],,0.188,0.135,0.677,0.8074,happy,6.432760173623773,5.723404255319148,4.082191780821917,1.0,4.272727272727273
Have You Ever Seen The Rain?,Creedence Clearwater Revival,0.6931471805599453,9.673508190212637,2.70805020110221,20.85930574112332,4.276666119016055,3.6375861597263857,6.483107351457199,0.0,5.123963979403259,116,Major,74,76,70,2.079441541679836,0,2.6390573296152584,1.3862943611198906,"['classic rock', 'southern rock', 'country rock']",classic rock,0.094,0.036,0.87,0.7096,happy,8.13855029272975,4.25531914893617,7.287671232876712,1.0,7.238636363636364
Ditto,NewJeans,0.6931471805599453,7.051855622955894,3.1354942159291497,19.800911911004377,3.367295829986474,4.836281906951478,2.4849066497880004,0.6931471805599453,3.951243718581428,134,Minor,81,18,64,1.3862943611198906,0,2.3978952727983707,2.4849066497880004,['k-pop'],k-pop,0.173,0.042,0.785,0.9136,happy,6.401873487182882,5.404255319148936,8.150684931506849,1.0,6.625
"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)","Swae Lee, Lil Wayne, Offset, Metro Boomin",1.6094379124341005,6.313548046277095,1.6094379124341005,18.278813366202847,2.6390573296152584,3.8501476017100575,3.044522437723423,0.6931471805599453,2.3978952727983707,146,Minor,61,20,48,3.091042453358316,0,2.5649493574615367,1.9459101490553128,[],,0.153,0.121,0.726,0.6679,happy,3.9043218544259193,6.170212765957447,5.684931506849315,1.0,4.988636363636363
"Angel Pt 1 (feat. Jimin of BTS, JVKE & Muni Long)","Kodak Black, NLE Choppa, Muni Long, JVKE, Jimin",1.791759469228055,6.359573868672378,2.70805020110221,18.711510816249145,3.1354942159291497,2.9444389791664403,2.772588722239781,0.6931471805599453,0.0,74,Minor,53,24,67,2.4849066497880004,0,2.3978952727983707,3.367295829986474,[],,0.147,0.073,0.78,0.9876,happy,4.614318080717443,1.5744680851063828,4.698630136986301,1.0,6.931818181818182
S-Class,Stray Kids,0.6931471805599453,5.673323267171493,2.995732273553991,17.99750034763924,2.302585092994046,4.624972813284271,1.791759469228055,0.0,4.30406509320417,105,Minor,89,67,78,2.302585092994046,0,2.079441541679836,3.5263605246161616,['k-pop'],k-pop,0.149,0.006,0.845,0.9937,happy,3.4427263872803,3.5531914893617023,9.136986301369863,1.0,8.056818181818182
Hits Different,Taylor Swift,0.6931471805599453,6.306275286948016,0.0,18.044050350755057,2.772588722239781,2.772588722239781,1.9459101490553128,0.0,0.0,106,Major,67,24,78,2.772588722239781,0,3.4339872044851463,1.6094379124341005,[],,0.219,0.151,0.63,0.9691,happy,3.5191084564201884,3.6170212765957444,6.424657534246575,1.0,8.056818181818182
Chanel,"Becky G, Peso Pluma",1.0986122886681098,6.525029657843462,2.3978952727983707,18.8997741296554,2.772588722239781,4.532599493153256,3.091042453358316,1.0986122886681098,3.295836866004329,132,Major,85,53,68,3.713572066704308,0,2.302585092994046,1.6094379124341005,[],,0.2,0.125,0.675,0.959,happy,4.923231946637559,5.276595744680852,8.643835616438356,1.0,7.034090909090908
Area Codes,"Kaliii, Kaliii",1.0986122886681098,7.088408778675395,2.6390573296152584,18.54739706539407,3.80666248977032,3.555348061489413,3.258096538021482,0.6931471805599453,5.147494476813453,155,Major,82,51,39,1.0986122886681098,0,2.302585092994046,3.912023005428146,[],,0.218,0.169,0.614,0.8779,happy,4.345030282101611,6.74468085106383,8.273972602739725,1.0,4.068181818181818
Obsessed,"Abhijay Sharma, Riar Saab",1.0986122886681098,5.087596335232384,1.9459101490553128,18.078290993329716,2.3978952727983707,4.382026634673881,1.0986122886681098,0.0,3.7612001156935615,135,Minor,80,85,74,4.143134726391533,0,2.19722457733622,2.302585092994046,['christmas'],christmas,0.311,0.128,0.561,0.9919,happy,3.5752925800178748,5.468085106382978,8.027397260273972,1.0,7.6477272727272725
FLOWER,JISOO,0.6931471805599453,6.733401891837359,2.9444389791664403,19.266106523088464,3.044522437723423,4.709530201312334,3.044522437723423,0.0,4.248495242049359,124,Minor,84,64,39,1.3862943611198906,0,2.4849066497880004,1.6094379124341005,['k-pop'],k-pop,0.529,0.034,0.437,0.9989,happy,5.524332361899975,4.76595744680851,8.520547945205479,1.0,4.068181818181818
"All The Way Live (Spider-Man: Across the Spider-Verse) (Metro Boomin & Future, Lil Uzi Vert)","Future, Lil Uzi Vert, Metro Boomin",1.3862943611198906,5.560681631015528,0.0,17.429846568197362,1.791759469228055,2.8903717578961645,1.791759469228055,0.0,0.0,135,Minor,77,28,55,2.9444389791664403,0,3.1354942159291497,2.772588722239781,[],,0.137,0.05,0.813,0.9806,happy,2.511285628383456,5.468085106382978,7.657534246575342,1.0,5.704545454545454
Eyes Closed,Ed Sheeran,0.6931471805599453,7.977968093128549,3.4339872044851463,19.091462799220743,4.762173934797756,4.248495242049359,4.68213122712422,1.3862943611198906,6.516193076042964,107,Major,78,39,53,3.4339872044851463,0,2.4849066497880004,1.9459101490553128,[],,0.145,0.054,0.801,0.9501,happy,5.237766344748006,3.6808510638297873,7.780821917808219,1.0,5.5
Escapism.,"RAYE, 070 Shake",1.0986122886681098,8.542860938164814,3.258096538021482,20.09278609188456,4.762173934797756,4.442651256490317,4.74493212836325,2.9444389791664403,5.855071922202427,96,Major,54,25,74,2.70805020110221,0,2.302585092994046,2.4849066497880004,[],,0.103,0.182,0.714,-0.9885,angry,6.880798350166672,2.9787234042553195,4.821917808219178,1.0,7.6477272727272725
Karma (feat. Ice Spice),"Taylor Swift, Ice Spice",1.0986122886681098,6.3784261836515865,0.0,17.647250908600544,3.1780538303479458,3.091042453358316,3.4657359027997265,0.0,0.0,90,Major,62,7,62,1.9459101490553128,0,4.07753744390572,1.9459101490553128,[],,0.086,0.057,0.857,0.9201,happy,2.8680158592853036,2.595744680851064,5.808219178082192,1.0,6.420454545454546
Superhero (Heroes & Villains) [with Future & Chris Brown],"Future, Chris Brown, Metro Boomin",1.3862943611198906,7.992944547318106,2.833213344056216,19.80956254226769,3.737669618283368,4.248495242049359,3.6635616461296463,0.0,3.610917912644224,117,Minor,72,45,59,2.70805020110221,0,3.044522437723423,3.091042453358316,[],,0.129,0.086,0.785,0.9999,happy,6.416067967763564,4.319148936170213,7.0410958904109595,1.0,6.113636363636364
Snow On The Beach (feat. More Lana Del Rey),"Lana Del Rey, Taylor Swift",1.0986122886681098,5.886104031450156,1.0986122886681098,17.9156804367024,0.6931471805599453,0.0,2.302585092994046,0.0,0.0,110,Minor,66,32,40,4.406719247264253,0,2.4849066497880004,1.3862943611198906,[],,0.334,0.052,0.614,0.9972,happy,3.3084713136845365,3.872340425531915,6.301369863013699,1.0,4.170454545454546
Players,Coi Leray,0.6931471805599453,8.318010277546872,1.9459101490553128,19.62986429771242,4.77912349311153,3.8918202981106265,4.969813299576001,0.0,5.484796933490655,105,Major,95,62,52,1.3862943611198906,0,1.791759469228055,2.833213344056216,[],,0.25,0.089,0.661,0.9843,happy,6.121208186427198,3.5531914893617023,9.876712328767123,1.0,5.3977272727272725
Bite Me,ENHYPEN,0.6931471805599453,5.857933154483459,4.248495242049359,18.15629058975536,2.19722457733622,4.574710978503383,1.791759469228055,0.0,4.04305126783455,105,Major,80,69,78,3.367295829986474,0,2.4849066497880004,2.70805020110221,['k-pop'],k-pop,0.165,0.069,0.767,0.9545,happy,3.70327904979842,3.5531914893617023,8.027397260273972,1.0,8.056818181818182
Stand By Me (feat. Morgan Wallen),"Lil Durk, Morgan Wallen",1.0986122886681098,5.945420608606575,1.791759469228055,17.645578501668265,3.1780538303479458,4.418840607796598,1.9459101490553128,0.0,4.736198448394496,134,Major,76,61,58,1.9459101490553128,0,2.833213344056216,1.3862943611198906,['drill'],drill,0.086,0.057,0.857,0.9201,happy,2.8652716725316845,5.404255319148936,7.534246575342466,1.0,6.011363636363636
Hummingbird (Metro Boomin & James Blake),"James Blake, Metro Boomin",1.0986122886681098,5.627621113690637,0.6931471805599453,17.496011157309443,0.6931471805599453,3.044522437723423,1.791759469228055,0.0,0.6931471805599453,81,Major,59,26,60,3.8501476017100575,1,3.258096538021482,2.6390573296152584,[],,0.181,0.017,0.802,0.9899,happy,2.6198525001750044,2.0212765957446805,5.438356164383562,1.001111111111111,6.215909090909092
Bad Habit,Steve Lacy,0.6931471805599453,9.010302809376448,2.5649493574615367,20.528021845587432,5.049856007249537,4.290459441148391,4.882801922586371,2.833213344056216,3.4011973816621555,169,Major,69,69,51,4.158883083359672,0,3.6635616461296463,1.6094379124341005,[],,0.379,0.093,0.528,0.9969,happy,7.594959579087996,7.638297872340425,6.671232876712328,1.0,5.295454545454546
CUFF IT,Beyoncé,0.6931471805599453,8.967376693212666,2.3978952727983707,20.20558467256993,5.375278407684165,4.48863636973214,5.802118375377063,3.295836866004329,3.1780538303479458,115,Major,78,64,69,1.6094379124341005,0,2.079441541679836,2.70805020110221,[],,0.204,0.252,0.544,-0.9867,angry,7.065885104454419,4.191489361702128,7.780821917808219,1.0,7.136363636363636
Search & Rescue,Drake,0.6931471805599453,7.633853559681768,1.9459101490553128,18.980855427105325,4.07753744390572,4.262679877041316,3.784189633918261,0.0,5.209486152841421,142,Minor,82,54,44,1.9459101490553128,0,3.5263605246161616,2.079441541679836,['rap'],rap,0.161,0.059,0.78,0.9877,happy,5.056275058414874,5.914893617021277,8.273972602739725,1.0,4.579545454545454
AMERICA HAS A PROBLEM (feat. Kendrick Lamar),"Kendrick Lamar, Beyoncé",1.0986122886681098,6.799055862058796,0.0,17.86012318518998,3.555348061489413,1.0986122886681098,3.5263605246161616,0.0,0.6931471805599453,126,Major,78,20,70,0.6931471805599453,0,2.833213344056216,1.6094379124341005,[],,0.171,0.148,0.681,0.7783,happy,3.2173096049369447,4.8936170212765955,7.780821917808219,1.0,7.238636363636364
Lavender Haze,Taylor Swift,0.6931471805599453,8.23323750070527,2.19722457733622,20.00661826871345,3.951243718581428,3.784189633918261,3.6635616461296463,2.3978952727983707,0.6931471805599453,97,Major,73,10,44,3.295836866004329,0,2.833213344056216,2.19722457733622,[],,0.198,0.157,0.645,0.4215,neutral,6.739408958404144,3.0425531914893615,7.164383561643835,1.0,4.579545454545454
Just Wanna Rock,Lil Uzi Vert,0.6931471805599453,8.293049139768444,2.6390573296152584,19.94059830910698,4.290459441148391,3.332204510175204,3.871201010907891,0.0,0.0,150,Major,49,4,55,2.079441541679836,0,1.9459101490553128,1.3862943611198906,['melodic rap'],melodic rap,0.12,0.295,0.585,-0.9794,angry,6.631079403479576,6.425531914893617,4.205479452054794,1.0,5.704545454545454
Unstoppable,Sia,0.6931471805599453,8.94663520890585,2.6390573296152584,20.66122536854207,4.787491742782046,4.204692619390966,7.044032897274685,1.0986122886681098,0.0,174,Major,47,27,78,2.4849066497880004,0,2.3978952727983707,2.19722457733622,[],,0.29,0.014,0.696,0.9937,happy,7.813528000548324,7.957446808510638,3.958904109589041,1.0,8.056818181818182
Until I Found You,Stephen Sanchez,0.6931471805599453,8.395703293828527,1.6094379124341005,20.40365868451819,4.248495242049359,4.61512051684126,5.043425116919247,3.044522437723423,6.084499413075172,202,Major,34,25,51,4.248495242049359,0,2.9444389791664403,1.6094379124341005,[],,0.01,0.212,0.778,-0.9732,angry,7.39089695972336,9.74468085106383,2.3561643835616435,1.0,5.295454545454546
Rich Flex,"Drake, 21 Savage",1.0986122886681098,8.446341450444287,2.9444389791664403,20.167500413584342,4.442651256490317,4.442651256490317,3.7612001156935615,0.0,3.1780538303479458,153,Minor,56,42,52,1.791759469228055,0,3.610917912644224,3.218875824868201,['rap'],rap,0.097,0.315,0.588,-0.9989,angry,7.003394141870786,6.617021276595745,5.068493150684931,1.0,5.3977272727272725
Danger (Spider) (Offset & JID),"Offset, JID",1.0986122886681098,5.3706380281276624,0.0,17.033412068342226,1.3862943611198906,1.3862943611198906,1.9459101490553128,0.0,0.0,143,Major,83,25,69,1.6094379124341005,0,3.1780538303479458,2.5649493574615367,[],,0.126,0.402,0.471,-0.9993,angry,1.8607918507131744,5.9787234042553195,8.397260273972602,1.0,7.136363636363636
The Real Slim Shady,Eminem,0.6931471805599453,9.94097599694712,3.332204510175204,21.07714958742641,4.406719247264253,3.9889840465642745,8.093156697722637,0.6931471805599453,2.8903717578961645,104,Minor,95,78,66,1.3862943611198906,0,1.6094379124341005,1.9459101490553128,"['rap', 'hip hop']",rap,0.164,0.106,0.73,0.9834,happy,8.496001691575469,3.4893617021276597,9.876712328767123,1.0,6.829545454545454
The Color Violet,Tory Lanez,0.6931471805599453,7.857867559331803,3.49650756146648,19.84603399503672,1.3862943611198906,4.382026634673881,3.091042453358316,0.6931471805599453,4.007333185232471,105,Minor,65,46,53,2.833213344056216,0,2.302585092994046,1.791759469228055,[],,0.139,0.106,0.755,0.8313,happy,6.475912540063699,3.5531914893617023,6.178082191780821,1.0,5.5
Glimpse of Us,Joji,0.6931471805599453,8.753213480544126,1.9459101490553128,20.71171512558724,4.700480365792417,3.7612001156935615,5.068904202220232,1.3862943611198906,3.4657359027997265,170,Major,44,27,32,4.499809670330265,0,2.70805020110221,1.791759469228055,[],,0.155,0.025,0.82,0.9524,happy,7.896374656946718,7.702127659574468,3.5890410958904106,1.0,3.352272727272727
Curtains,Ed Sheeran,0.6931471805599453,6.573680166960646,0.0,17.501723710653657,3.6375861597263857,1.3862943611198906,3.332204510175204,0.0,3.9318256327243257,176,Minor,50,44,76,2.3978952727983707,0,3.49650756146648,1.791759469228055,[],,0.123,0.079,0.798,0.8257,happy,2.6292260042630153,8.085106382978724,4.328767123287671,1.0,7.8522727272727275
UNFORGIVEN (feat. Nile Rodgers),"Nile Rodgers, LE SSERAFIM",1.0986122886681098,5.793013608384144,2.6390573296152584,18.337680757838235,2.70805020110221,4.709530201312334,2.302585092994046,0.0,3.912023005428146,104,Minor,80,38,88,2.4849066497880004,0,2.4849066497880004,1.791759469228055,['k-pop'],k-pop,0.125,0.099,0.776,0.9364,happy,4.000915041902015,3.4893617021276597,8.027397260273972,1.0,9.079545454545455
Never Felt So Alone,Labrinth,0.6931471805599453,7.456454555176209,1.3862943611198906,18.584056524248624,3.8501476017100575,1.791759469228055,3.951243718581428,0.0,3.044522437723423,98,Major,44,36,41,3.9318256327243257,0,3.6635616461296463,1.791759469228055,[],,0.1,0.076,0.824,0.5739,happy,4.405183346192556,3.1063829787234045,3.5890410958904106,1.0,4.272727272727273
ceilings,Lizzy McAlpine,0.6931471805599453,8.084254106307318,2.302585092994046,19.496321164782643,4.219507705176107,4.02535169073515,3.8918202981106265,0.0,1.9459101490553128,148,Major,51,27,33,3.8918202981106265,0,3.1354942159291497,1.3862943611198906,[],,0.386,0.03,0.583,0.9915,happy,5.9020825123167,6.297872340425531,4.4520547945205475,1.0,3.454545454545454
Cupid,Fifty Fifty,0.6931471805599453,6.267200548541362,2.3978952727983707,18.75487871782603,2.772588722239781,4.543294782270004,3.4339872044851463,0.0,5.771441123130016,120,Major,77,94,66,4.189654742026425,0,3.6635616461296463,1.3862943611198906,['k-pop'],k-pop,0.225,0.086,0.688,0.9959,happy,4.685478764605173,4.51063829787234,7.657534246575342,1.0,6.829545454545454
I AM,IVE,0.6931471805599453,5.905361848054571,2.772588722239781,18.628773615880696,2.833213344056216,4.634728988229636,2.079441541679836,0.0,4.02535169073515,122,Minor,68,38,88,0.6931471805599453,0,2.19722457733622,1.791759469228055,['k-pop'],k-pop,0.101,0.087,0.812,0.4019,neutral,4.478557862973523,4.638297872340425,6.5479452054794525,1.0,9.079545454545455
Cupid - Twin Ver. (FIFTY FIFTY) - Sped Up Version,sped up 8282,0.6931471805599453,6.159095388491933,1.0986122886681098,18.45761537485588,0.0,0.0,1.9459101490553128,0.0,0.0,144,Major,74,75,73,3.7612001156935615,0,2.302585092994046,1.6094379124341005,['k-pop'],k-pop,0.261,0.25,0.489,0.802,happy,4.197711037522364,6.042553191489362,7.287671232876712,1.0,7.545454545454546
Super,SEVENTEEN,0.6931471805599453,5.605802066295998,2.5649493574615367,18.32880255412733,2.833213344056216,4.6443908991413725,2.302585092994046,0.0,4.02535169073515,137,Major,77,35,88,2.833213344056216,0,2.8903717578961645,2.302585092994046,['musicals'],musicals,0.131,0.114,0.755,0.128,neutral,3.986347146643292,5.595744680851063,7.657534246575342,1.0,9.079545454545455
Slut Me Out,NLE Choppa,0.6931471805599453,6.705639094860003,1.6094379124341005,19.065115066354693,3.091042453358316,1.6094379124341005,2.6390573296152584,0.0,1.6094379124341005,121,Minor,94,71,61,2.5649493574615367,0,3.9889840465642745,3.7612001156935615,[],,0.172,0.39,0.438,-0.9976,angry,5.194533386235698,4.574468085106384,9.753424657534246,1.0,6.318181818181818
Double Fantasy (with Future),"The Weeknd, Future",1.0986122886681098,7.064759027791802,0.0,18.38173488422342,3.610917912644224,4.189654742026425,3.367295829986474,0.0,0.0,119,Minor,60,10,57,0.6931471805599453,0,3.9318256327243257,1.3862943611198906,[],,0.111,0.086,0.802,0.7738,happy,4.073201725086083,4.446808510638298,5.561643835616438,1.0,5.909090909090908
All Of The Girls You Loved Before,Taylor Swift,0.6931471805599453,7.1569563646156364,1.9459101490553128,19.03716617038536,3.295836866004329,1.9459101490553128,2.995732273553991,0.0,1.791759469228055,96,Major,72,40,47,4.276666119016055,0,2.6390573296152584,1.6094379124341005,[],,0.411,0.074,0.515,0.9978,happy,5.148673142166503,2.9787234042553195,7.0410958904109595,1.0,4.886363636363637
Princess Diana (with Nicki Minaj),"Nicki Minaj, Ice Spice",1.0986122886681098,7.275864600546533,1.6094379124341005,18.46940373443713,0.0,0.0,0.0,0.0,0.0,148,Major,90,74,68,2.70805020110221,0,2.3978952727983707,2.995732273553991,[],,0.155,0.119,0.725,0.9349,happy,4.217054093082222,6.297872340425531,9.26027397260274,1.0,7.034090909090908
Shivers,Ed Sheeran,0.6931471805599453,9.225031920719172,3.4339872044851463,20.98730875937123,5.459585514144159,4.276666119016055,6.298949246855942,2.9444389791664403,0.0,141,Major,79,82,86,3.367295829986474,0,1.6094379124341005,2.302585092994046,['soft pop'],soft pop,0.266,0.07,0.665,0.9963,happy,8.348585410570678,5.851063829787234,7.904109589041095,1.0,8.875
Shoong! (feat. LISA of BLACKPINK),"TAEYANG, Lisa",1.0986122886681098,5.863631175598097,2.302585092994046,18.158154851423763,2.833213344056216,4.51085950651685,2.3978952727983707,0.0,4.174387269895637,110,Minor,76,26,70,0.6931471805599453,0,3.737669618283368,1.9459101490553128,['k-pop'],k-pop,0.164,0.084,0.752,0.9852,happy,3.706338043442232,3.872340425531915,7.534246575342466,1.0,7.238636363636364
Made You Look,Meghan Trainor,0.6931471805599453,8.283241441385425,1.9459101490553128,20.035255346973237,4.962844630259907,3.1780538303479458,4.852030263919617,1.3862943611198906,2.833213344056216,145,Major,84,88,53,3.58351893845611,0,2.19722457733622,2.079441541679836,[],,0.079,0.099,0.822,-0.2263,neutral,6.78639841372515,6.1063829787234045,8.520547945205479,1.0,5.5
Watch This - ARIZONATEARS Pluggnb Remix,"sped up nightcore, ARIZONATEARS, Lil Uzi Vert",1.3862943611198906,7.40184157874383,2.3978952727983707,19.14838999533052,0.0,0.0,3.091042453358316,0.0,0.0,130,Minor,69,36,90,0.6931471805599453,100,2.772588722239781,1.6094379124341005,['melodic rap'],melodic rap,0.054,0.348,0.597,-0.9992,angry,5.331175941700734,5.148936170212766,6.671232876712328,1.1111111111111112,9.284090909090908
Lovers Rock,TV Girl,0.6931471805599453,8.754634047431272,2.6390573296152584,19.960193885816416,1.3862943611198906,0.6931471805599453,3.610917912644224,0.6931471805599453,3.6375861597263857,105,Minor,56,57,87,0.0,1,2.3978952727983707,1.6094379124341005,[],,0.346,0.097,0.556,0.994,happy,6.6632330145401815,3.5531914893617023,5.068493150684931,1.001111111111111,8.977272727272727
METAMORPHOSIS,INTERWORLD,0.6931471805599453,7.353722330399631,3.218875824868201,19.69487121779383,2.9444389791664403,4.3694478524670215,3.218875824868201,0.0,3.4339872044851463,175,Minor,59,15,64,3.784189633918261,8100,2.5649493574615367,2.3978952727983707,"['phonk', 'drift phonk', 'brazilian phonk']",phonk,0.172,0.305,0.523,-0.9908,angry,6.227875484641451,8.02127659574468,5.438356164383562,10.0,6.625
Set Me Free Pt.2,Jimin,0.6931471805599453,5.831882477283517,2.6390573296152584,18.94214124045688,1.6094379124341005,4.276666119016055,2.833213344056216,0.6931471805599453,2.302585092994046,132,Minor,59,56,82,2.5649493574615367,0,2.5649493574615367,1.9459101490553128,['k-pop'],k-pop,0.535,0.029,0.435,0.9993,happy,4.992750472306496,5.276595744680852,5.438356164383562,1.0,8.465909090909092
I Was Never There,"The Weeknd, Gesaffelstein",1.0986122886681098,8.340217320947035,2.772588722239781,20.374374479295863,3.4339872044851463,4.262679877041316,4.962844630259907,0.0,3.332204510175204,114,Major,32,17,74,2.70805020110221,0,2.8903717578961645,1.3862943611198906,[],,0.249,0.034,0.717,0.9545,happy,7.342845659223265,4.127659574468085,2.1095890410958904,1.0,7.6477272727272725
Don't ever say love me (feat. RM of BTS),"RM, Colde",1.0986122886681098,4.663439094112067,0.0,17.356534111822867,1.791759469228055,2.302585092994046,1.791759469228055,0.0,0.0,145,Minor,54,19,48,3.610917912644224,0,3.6375861597263857,1.791759469228055,[],,0.061,0.11,0.829,-0.7579,angry,2.390990102351389,6.1063829787234045,4.821917808219178,1.0,4.988636363636363
Shut Down,BLACKPINK,0.6931471805599453,7.329749689041512,2.8903717578961645,19.99381817647854,3.9889840465642745,4.795790545596741,4.143134726391533,0.0,1.0986122886681098,110,Major,82,67,69,0.0,0,2.9444389791664403,1.6094379124341005,['k-pop'],k-pop,0.057,0.018,0.925,0.8442,happy,6.7184057905278465,3.872340425531915,8.273972602739725,1.0,7.136363636363636
Call Out My Name,The Weeknd,0.6931471805599453,9.313618721429684,1.9459101490553128,21.09469108588382,5.0238805208462765,4.68213122712422,6.687108607866515,0.6931471805599453,4.663439094112067,134,Major,45,17,60,3.091042453358316,0,3.5263605246161616,1.6094379124341005,[],,0.261,0.048,0.692,0.9847,happy,8.524784846426343,5.404255319148936,3.7123287671232874,1.0,6.215909090909092
Like Crazy (English Version),Jimin,0.6931471805599453,5.924255797414532,2.995732273553991,18.9724219226617,1.6094379124341005,4.290459441148391,1.791759469228055,0.0,1.791759469228055,120,Major,62,32,76,0.0,0,3.688879454113936,1.6094379124341005,['k-pop'],k-pop,0.223,0.129,0.648,0.9524,happy,5.042436852692268,4.51063829787234,5.808219178082192,1.0,7.8522727272727275
Sunroof,"Nicky Youre, Dazy",1.0986122886681098,8.227375506834035,2.8903717578961645,20.296635287833173,5.056245805348308,3.58351893845611,4.709530201312334,2.995732273553991,0.0,131,Major,77,84,71,3.58351893845611,0,2.772588722239781,1.6094379124341005,[],,0.115,0.078,0.807,0.5584,happy,7.215286477703803,5.212765957446809,7.657534246575342,1.0,7.340909090909092
Superman,"Eminem, Dina Rae",1.0986122886681098,8.938006576471201,2.70805020110221,20.300858260345496,2.9444389791664403,3.951243718581428,6.913737350659685,0.0,0.0,130,Minor,80,64,76,1.0986122886681098,0,3.044522437723423,1.9459101490553128,['country'],country,0.195,0.155,0.65,0.9578,happy,7.222215787195138,5.148936170212766,8.027397260273972,1.0,7.8522727272727275
People Pt.2 (feat. IU),"IU, Agust D",1.0986122886681098,5.3471075307174685,1.6094379124341005,18.377940504526205,1.6094379124341005,3.828641396489095,2.4849066497880004,1.0986122886681098,3.218875824868201,89,Minor,73,44,57,3.688879454113936,0,3.49650756146648,1.9459101490553128,"['k-pop', 'k-rap']",k-pop,0.04,0.012,0.947,0.7096,happy,4.066975676687019,2.5319148936170213,7.164383561643835,1.0,5.909090909090908
DOGTOOTH,"Tyler, The Creator",1.0986122886681098,7.299797366758161,0.0,18.206971932676428,3.1780538303479458,0.0,2.9444389791664403,0.0,3.5263605246161616,78,Major,71,80,65,3.951243718581428,0,3.1354942159291497,3.49650756146648,[],,0.237,0.135,0.628,0.9823,happy,3.786440071924836,1.8297872340425532,6.917808219178082,1.0,6.7272727272727275
SORRY NOT SORRY,"Tyler, The Creator",1.0986122886681098,6.565264970035361,0.0,17.884080404416814,2.19722457733622,0.6931471805599453,2.6390573296152584,0.0,0.0,96,Minor,48,50,80,3.713572066704308,0,3.6375861597263857,3.044522437723423,[],,0.172,0.272,0.556,-0.9959,angry,3.256620063645843,2.9787234042553195,4.082191780821917,1.0,8.261363636363637
I Know - PR1SVX Edit,"Kanii, PR1ISVX",1.0986122886681098,6.0112671744041615,0.0,18.16420665031939,2.833213344056216,2.772588722239781,1.791759469228055,0.0,0.6931471805599453,134,Minor,67,11,76,2.19722457733622,2209,3.4339872044851463,2.079441541679836,['jersey club'],jersey club,0.032,0.341,0.627,-0.9972,angry,3.7162682022118534,5.404255319148936,6.424657534246575,3.4544444444444444,7.8522727272727275
Late Night Talking,Harry Styles,0.6931471805599453,8.917578753781104,2.19722457733622,20.42713969884091,5.117993812416755,3.7612001156935615,5.298317366548036,2.833213344056216,4.07753744390572,115,Major,71,90,73,3.4339872044851463,0,2.4849066497880004,1.791759469228055,[],,0.186,0.025,0.789,0.9654,happy,7.429426032535886,4.191489361702128,6.917808219178082,1.0,7.545454545454546
Save Your Tears (with Ariana Grande) (Remix),"Ariana Grande, The Weeknd",1.0986122886681098,9.122819774446688,1.791759469228055,20.923602054295177,5.484796933490655,4.59511985013459,6.150602768446279,1.3862943611198906,2.3978952727983707,118,Major,65,63,79,1.3862943611198906,0,2.3978952727983707,1.3862943611198906,[],,0.127,0.061,0.812,0.9801,happy,8.244051584016752,4.382978723404255,6.178082191780821,1.0,8.159090909090908
Something in the Orange,Zach Bryan,0.6931471805599453,8.096512917501594,2.5649493574615367,19.92409519658528,4.219507705176107,4.442651256490317,3.8501476017100575,2.833213344056216,4.770684624465665,110,Major,59,22,38,3.7612001156935615,0,2.5649493574615367,1.3862943611198906,"['country', 'red dirt']",country,0.028,0.253,0.719,-0.9876,angry,6.604000095267295,3.872340425531915,5.438356164383562,1.0,3.965909090909091
VOID,Melanie Martinez,0.6931471805599453,6.391917113392602,0.0,18.021253535983192,3.4011973816621555,2.302585092994046,2.5649493574615367,0.0,3.970291913552122,100,Major,72,42,66,2.9444389791664403,16,2.995732273553991,1.6094379124341005,[],,0.209,0.145,0.646,0.9593,happy,3.481702059738721,3.234042553191489,7.0410958904109595,1.0177777777777777,6.829545454545454
Midnight Rain,Taylor Swift,0.6931471805599453,7.868254265520613,1.6094379124341005,19.887071295930927,2.995732273553991,3.4011973816621555,3.091042453358316,0.0,0.0,140,Major,64,18,37,4.290459441148391,0,2.5649493574615367,2.079441541679836,[],,0.405,0.114,0.481,0.9934,happy,6.543249032961818,5.787234042553191,6.054794520547945,1.0,3.8636363636363638
